Time,temperature_2m,relativehumidity_2m,dewpoint_2m,windspeed_10m,windspeed_100m,winddirection_10m,winddirection_100m,windgusts_10m,Power
2020-01-19 21:00:00,18.6,79,13.2,4.46,8.08,312,319,9.5,0.5632
2020-01-20 18:00:00,17.7,84,13.6,3.16,6.2,235,249,4.2,0.1442
2020-01-21 15:00:00,27.4,68,18.2,4.38,7.42,243,243,9.7,0.8176
2020-01-22 12:00:00,31.1,56,17.2,5.16,8.27,212,212,11.1,0.7962
2020-01-23 09:00:00,30.1,64,19.2,1.4,4.03,184,194,3.9,0.2182
2020-01-24 06:00:00,33.2,77,26.7,3.52,6.92,83,94,6.3,0.3232
2020-01-25 03:00:00,37.2,100,37.1,2.3,5.4,178,180,4.9,0.224
2020-01-26 00:00:00,31.7,97,31.1,3.32,6.18,249,256,6.5,0.3692
2020-01-26 21:00:00,32.1,89,29.4,4.03,7.02,293,298,8.0,0.6518
2020-01-27 18:00:00,31.2,88,27.9,1.77,3.82,313,313,2.7,0.0386
2020-01-28 15:00:00,29.8,67,20.3,2.78,4.08,322,324,7.4,0.0562
2020-01-29 12:00:00,30.2,71,21.9,2.11,2.86,329,335,6.0,0.0572
2020-01-30 09:00:00,29.2,73,21.5,0.72,1.0,236,233,3.1,0.0301
2020-01-31 06:00:00,27.1,82,22.2,1.42,3.89,219,224,3.2,0.0383
2020-02-01 03:00:00,23.8,86,20.2,3.18,6.5,226,233,5.8,0.0842
2020-02-02 00:00:00,27.8,92,25.8,4.25,8.23,246,249,7.9,0.4183
2020-02-02 21:00:00,39.1,76,32.1,5.25,9.42,278,279,11.7,0.1424
2020-02-03 18:00:00,29.6,92,27.6,3.05,6.36,67,71,5.3,0.2142
2020-02-04 15:00:00,31.0,63,20.0,3.75,5.59,351,350,8.3,0.2179
2020-02-05 12:00:00,27.8,53,13.1,1.77,2.28,74,75,5.7,0.1612
2020-02-06 09:00:00,26.7,70,18.2,4.25,6.59,49,49,9.0,0.2819
2020-02-07 06:00:00,26.4,83,22.1,5.05,8.67,8,11,10.7,0.942
2020-02-08 03:00:00,17.6,84,13.5,1.86,4.31,306,314,3.6,0.3126
2020-02-09 00:00:00,12.1,88,9.2,3.0,5.6,178,182,4.5,0.409
2020-02-09 21:00:00,31.6,91,29.3,5.12,9.0,192,195,10.9,0.7994
2020-02-10 18:00:00,29.4,88,26.1,1.27,2.48,315,317,2.6,0.1938
2020-02-11 15:00:00,31.8,71,23.6,6.31,10.11,266,267,13.6,0.9025
2020-02-12 12:00:00,32.5,58,19.5,3.88,6.16,215,216,8.8,0.5382
2020-02-13 09:00:00,22.0,79,16.5,5.4,8.61,360,2,11.0,0.6135
2020-02-14 06:00:00,0.1,79,-4.8,3.26,7.19,281,291,4.6,0.7782
2020-02-15 03:00:00,7.8,78,2.4,4.52,9.08,205,207,8.7,0.8645
2020-02-16 00:00:00,28.6,84,24.4,5.07,8.98,248,251,11.0,0.7985
2020-02-16 21:00:00,21.8,80,16.7,2.98,7.32,346,355,6.5,0.2655
2020-02-17 18:00:00,26.7,77,20.5,2.61,5.46,94,104,5.9,0.4105
2020-02-18 15:00:00,34.8,67,24.8,6.79,10.94,284,284,14.6,0.933
2020-02-19 12:00:00,22.5,50,6.9,4.59,6.73,281,281,10.2,0.4972
2020-02-20 09:00:00,16.5,52,1.7,4.19,6.53,310,310,9.4,0.3989
2020-02-21 06:00:00,12.5,80,7.4,4.75,9.33,248,253,9.2,0.8337
2020-02-22 03:00:00,24.1,58,11.6,5.92,10.75,248,252,12.4,0.9206
2020-02-23 00:00:00,33.3,66,23.1,5.0,9.87,233,236,9.6,0.7682
2020-02-23 21:00:00,39.2,75,31.8,4.7,9.63,232,235,8.9,0.7303
2020-02-24 18:00:00,33.0,80,27.5,2.55,5.73,45,47,5.6,0.0457
2020-02-25 15:00:00,32.6,76,25.9,5.85,8.86,17,16,12.2,0.9191
2020-02-26 12:00:00,29.3,75,22.3,6.04,8.91,24,25,13.2,0.6992
2020-02-27 09:00:00,21.0,61,9.5,8.62,13.18,292,292,17.9,0.8007
2020-02-28 06:00:00,15.2,74,8.3,6.22,11.0,265,270,11.6,0.9454
2020-02-29 03:00:00,16.8,82,12.2,1.91,4.3,354,348,5.1,0.2717
2020-06-01 20:00:00,64.6,50,45.7,3.78,7.66,217,221,7.6,0.4013
2020-06-02 18:00:00,83.6,58,67.2,5.65,9.53,257,257,11.4,0.7244
2020-06-03 16:00:00,78.2,53,59.9,2.61,3.41,4,5,7.1,0.0755
2020-06-04 14:00:00,76.3,62,62.5,2.09,2.55,73,79,6.2,0.0463
2020-06-05 12:00:00,82.7,39,55.0,1.35,1.84,132,139,5.0,0.0039
2020-06-06 10:00:00,73.3,45,51.0,4.1,5.6,315,319,10.0,0.4973
2020-06-07 08:00:00,58.9,60,45.1,3.11,4.22,33,31,7.6,0.2719
2020-06-08 06:00:00,54.2,70,44.7,1.3,1.91,94,96,4.3,0.0753
2020-06-09 04:00:00,59.8,58,45.1,2.12,5.44,199,212,3.9,0.3628
2020-06-10 02:00:00,72.5,90,69.4,6.6,11.61,182,182,13.3,0.8368
2020-06-11 00:00:00,64.6,71,55.0,8.66,14.48,234,235,17.3,0.6174
2020-06-11 22:00:00,61.8,73,53.0,4.79,8.87,259,263,11.0,0.6194
2020-06-12 20:00:00,49.1,75,41.5,2.48,5.16,50,46,5.0,0.109
2020-06-13 18:00:00,54.6,45,33.9,3.32,5.03,21,21,8.9,0.3835
2020-06-14 16:00:00,61.2,45,39.9,4.08,5.8,36,36,9.3,0.2352
2020-06-15 14:00:00,70.3,42,46.2,3.3,4.41,104,103,8.7,0.1105
2020-06-16 12:00:00,75.9,39,49.4,2.32,2.94,97,100,6.5,0.1012
2020-06-17 10:00:00,77.5,43,53.1,0.73,0.81,16,30,3.8,0.0065
2020-06-18 08:00:00,75.5,42,51.0,0.41,0.5,346,360,2.9,0.0286
2020-06-19 06:00:00,68.1,62,54.5,0.72,1.28,236,309,3.7,0.0101
2020-06-20 04:00:00,63.8,83,58.4,2.37,4.66,242,247,4.3,0.2983
2020-06-21 02:00:00,71.5,61,57.2,4.13,8.73,187,190,8.0,0.6216
2020-06-22 00:00:00,70.1,80,63.6,1.65,4.0,256,257,5.0,0.2621
2020-06-22 22:00:00,72.3,76,64.2,3.35,7.13,170,175,6.3,0.1506
2020-06-23 20:00:00,60.7,71,51.3,8.02,13.36,274,276,16.8,0.8444
2020-06-24 18:00:00,69.3,45,46.8,4.23,7.09,277,279,9.4,0.452
2020-06-25 16:00:00,77.7,32,45.6,3.92,5.93,276,276,10.0,0.2926
2020-06-26 14:00:00,85.6,32,52.4,5.13,7.32,249,248,11.2,0.2056
2020-06-27 12:00:00,81.7,55,63.8,5.04,7.14,277,276,11.4,0.6072
2020-06-28 10:00:00,79.4,51,59.5,2.42,3.14,7,9,6.6,0.1291
2020-06-29 08:00:00,78.1,49,57.6,1.2,1.7,90,90,4.0,0.1974
2020-06-30 06:00:00,68.8,73,59.6,1.92,4.2,39,52,4.1,0.2179
2020-07-01 04:00:00,60.5,95,59.0,1.84,2.79,319,345,3.3,0.08
2020-07-02 02:00:00,64.6,83,59.2,1.98,4.39,319,330,4.1,0.1583
2020-07-03 00:00:00,71.3,64,58.7,2.0,5.05,270,297,4.3,0.2084
2020-07-03 22:00:00,69.6,88,66.0,2.41,5.48,5,15,4.4,0.1912
2020-07-04 20:00:00,67.9,61,53.7,2.28,4.92,75,66,4.0,0.1419
2020-07-05 18:00:00,78.5,43,53.8,1.97,3.48,120,108,5.9,0.0141
2020-07-06 16:00:00,88.2,29,52.4,4.79,7.05,119,122,11.6,0.0284
2020-07-07 14:00:00,92.4,35,60.9,4.25,5.7,294,292,9.6,0.1589
2020-07-08 12:00:00,88.0,46,64.5,1.8,2.21,71,72,7.9,0.0247
2020-07-09 10:00:00,85.9,59,70.0,1.8,2.51,177,175,6.3,0.1491
2020-07-10 08:00:00,76.5,85,71.8,3.96,5.98,260,260,10.4,0.4631
2020-07-11 06:00:00,67.3,87,63.3,4.66,8.49,325,328,8.7,0.5411
2020-07-12 04:00:00,62.6,91,59.9,2.72,5.88,306,312,5.1,0.2964
2020-07-13 02:00:00,61.2,89,57.8,2.48,5.2,317,322,4.4,0.232
2020-07-14 00:00:00,60.5,92,58.1,0.5,0.85,217,111,1.1,0.0837
2020-07-14 22:00:00,66.9,87,63.0,2.55,5.75,138,149,4.5,0.4958
2020-07-15 20:00:00,74.9,64,61.9,2.42,6.1,150,162,4.5,0.5112
2020-07-16 18:00:00,72.2,76,64.1,1.7,2.58,320,324,6.1,0.0518
2020-07-17 16:00:00,85.2,45,61.4,3.92,6.02,251,249,9.1,0.2364
2020-07-18 14:00:00,88.8,47,65.7,6.59,9.83,210,211,14.0,0.5495
2020-07-19 12:00:00,80.6,79,73.5,7.94,12.06,234,233,16.0,0.7887
2020-07-20 10:00:00,77.7,56,60.6,4.62,6.42,288,288,10.3,0.2485
2020-07-21 08:00:00,64.9,79,58.1,1.49,2.06,70,67,3.7,0.0334
2020-07-22 06:00:00,69.0,95,67.6,2.63,4.95,171,172,4.7,0.1628
2020-07-23 04:00:00,66.0,98,65.5,1.5,3.69,37,41,3.6,0.0636
2020-07-24 02:00:00,60.9,95,59.3,1.63,4.1,43,56,3.4,0.2173
2020-07-25 00:00:00,61.6,98,60.9,1.8,3.26,183,162,2.7,0.0389
2020-07-25 22:00:00,72.8,73,63.8,2.33,5.88,223,238,4.3,0.3052
2020-07-26 20:00:00,81.6,62,67.2,3.97,8.35,221,226,7.8,0.3932
2020-07-27 18:00:00,77.1,62,63.0,3.58,6.13,297,298,6.2,0.0902
2020-07-28 16:00:00,82.3,35,51.9,4.98,8.01,260,261,11.3,0.4479
2020-07-29 14:00:00,80.5,42,55.5,3.16,4.41,305,303,7.3,0.0205
2020-07-30 12:00:00,77.0,47,55.5,2.02,2.69,327,329,6.9,0.0546
2020-07-31 10:00:00,75.3,56,58.3,2.83,3.94,32,30,7.2,0.14
2020-08-01 08:00:00,74.5,66,62.6,2.02,2.77,99,103,5.3,0.1564
2020-08-02 06:00:00,67.9,95,66.3,4.05,7.29,20,25,7.8,0.37
2020-08-03 04:00:00,62.7,100,62.7,1.71,4.09,69,68,5.6,0.0775
2020-08-04 02:00:00,61.0,93,59.0,2.82,5.81,343,4,5.7,0.3605
2020-08-05 00:00:00,56.0,91,53.3,2.14,4.33,281,310,3.5,0.3778
2020-08-05 22:00:00,59.3,68,48.8,2.52,5.46,277,284,4.0,0.001
2020-08-06 20:00:00,66.3,60,51.9,1.44,2.0,124,143,2.7,0.0004
2020-08-07 18:00:00,71.8,77,64.1,0.67,0.58,27,31,4.3,0.0483
2020-08-08 16:00:00,81.8,40,55.2,3.4,5.25,223,220,8.6,0.2963
2020-08-09 14:00:00,86.5,55,68.2,4.11,6.04,252,251,10.6,0.0768
2020-08-10 12:00:00,86.1,61,71.0,4.55,6.36,199,199,10.3,0.4133
2020-08-11 10:00:00,74.9,51,55.8,4.35,6.22,293,294,10.0,0.1671
2020-08-12 08:00:00,72.8,58,57.3,2.26,3.26,257,259,5.5,0.0397
2020-08-13 06:00:00,68.5,87,64.5,2.24,4.03,63,76,4.3,0.0315
2020-08-14 04:00:00,65.5,84,60.7,2.83,5.06,82,99,4.2,0.1604
2020-08-15 02:00:00,66.9,74,58.3,2.2,5.62,120,129,3.8,0.3836
2020-08-16 00:00:00,68.1,91,65.4,1.98,4.47,221,214,3.5,0.3781
2020-08-16 22:00:00,63.9,83,58.7,1.66,3.72,205,239,2.9,0.1373
2020-08-17 20:00:00,65.1,87,61.2,2.14,4.98,11,10,4.0,0.0815
2020-08-18 18:00:00,63.0,65,50.9,3.18,5.52,24,22,7.7,0.3126
2020-08-19 16:00:00,67.3,66,55.5,2.4,3.2,90,88,7.0,0.4292
2020-08-20 14:00:00,81.2,43,56.4,4.95,7.14,225,226,10.7,0.4374
2020-08-21 12:00:00,82.0,54,63.7,3.2,4.31,268,266,8.8,0.0693
2020-08-22 10:00:00,79.5,53,60.8,2.4,3.3,270,270,6.3,0.1673
2020-08-23 08:00:00,76.5,62,62.7,2.27,3.28,229,232,5.5,0.1058
2020-08-24 06:00:00,69.4,80,63.1,2.42,4.69,240,259,4.5,0.148
2020-08-25 04:00:00,69.7,89,66.4,3.11,6.13,327,332,5.8,0.4457
2020-08-26 02:00:00,62.7,94,60.8,0.89,1.1,243,175,1.7,0.0801
2020-08-27 00:00:00,75.4,75,67.0,5.47,10.37,252,253,10.7,0.575
2020-08-27 22:00:00,66.2,94,64.3,1.89,3.82,58,45,3.1,0.1273
2020-08-28 20:00:00,72.2,92,69.9,4.69,8.49,214,212,9.0,0.366
2020-08-29 18:00:00,67.8,57,52.0,5.61,9.31,292,294,12.1,0.6908
2020-08-30 16:00:00,66.4,71,56.7,2.33,3.19,43,41,6.7,0.084
2020-08-31 14:00:00,75.8,49,55.4,3.98,5.73,162,164,9.7,0.2284
2020-12-01 00:00:00,30.9,85,26.9,4.96,10.37,332,343,9.2,0.9474
2020-12-01 21:00:00,29.5,70,20.9,6.58,11.57,316,320,13.1,0.9682
2020-12-02 18:00:00,37.5,54,22.3,5.34,10.26,257,260,9.7,0.9335
2020-12-03 15:00:00,37.9,70,29.1,4.65,8.12,245,248,10.5,0.3856
2020-12-04 12:00:00,41.1,63,29.3,5.14,7.75,277,277,11.8,0.2885
2020-12-05 09:00:00,32.4,68,23.1,4.55,6.75,351,353,9.3,0.3322
2020-12-06 06:00:00,27.5,84,23.3,2.69,5.01,285,299,5.7,0.1202
2020-12-07 03:00:00,27.6,74,20.5,3.09,6.16,295,302,5.9,0.3957
2020-12-08 00:00:00,26.2,89,23.3,3.28,6.75,308,320,6.0,0.2952
2020-12-08 21:00:00,32.6,75,25.6,5.94,10.26,234,235,11.7,0.764
2020-12-09 18:00:00,33.9,89,31.1,3.21,7.31,266,273,6.0,0.3235
2020-12-10 15:00:00,43.7,73,35.5,2.8,5.9,178,180,6.5,0.6245
2020-12-11 12:00:00,43.2,80,37.5,2.51,3.51,5,5,6.5,0.201
2020-12-12 09:00:00,41.2,95,39.8,5.03,8.99,107,111,10.8,0.8926
2020-12-13 06:00:00,28.0,76,21.3,3.47,5.22,303,306,7.9,0.6112
2020-12-14 03:00:00,30.1,79,24.2,4.9,7.91,253,254,10.2,0.2716
2020-12-15 00:00:00,23.2,73,15.8,3.05,5.49,293,303,6.8,0.5957
2020-12-15 21:00:00,25.7,68,16.7,3.58,6.5,60,67,6.1,0.2506
2020-12-16 18:00:00,26.7,74,19.5,2.82,5.3,73,79,7.0,0.586
2020-12-17 15:00:00,30.1,81,25.0,1.57,2.47,63,69,3.9,0.0022
2020-12-18 12:00:00,32.1,62,20.4,3.08,4.24,216,214,7.3,0.1213
2020-12-19 09:00:00,32.1,75,25.1,3.91,7.92,184,190,8.4,0.8009
2020-12-20 06:00:00,34.5,96,33.5,3.83,7.42,229,233,6.2,0.2919
2020-12-21 03:00:00,32.5,80,26.9,2.58,5.23,216,223,5.2,0.3945
2020-12-22 00:00:00,32.4,100,32.3,2.06,4.11,321,334,3.6,0.4251
2020-12-22 21:00:00,28.0,86,24.2,2.47,5.12,159,174,4.4,0.3112
2020-12-23 18:00:00,47.4,57,33.0,8.3,13.99,193,194,16.5,0.9265
2020-12-24 15:00:00,25.8,53,11.1,3.73,5.56,262,262,9.8,0.4188
2020-12-25 12:00:00,23.7,59,11.5,5.22,7.62,290,293,11.2,0.5004
2020-12-26 09:00:00,23.4,68,14.3,4.44,7.27,247,252,9.0,0.8437
2020-12-27 06:00:00,17.3,92,15.4,2.72,4.14,186,200,3.7,0.2466
2020-12-28 03:00:00,38.0,94,36.4,5.71,9.79,259,259,11.3,0.945
2020-12-29 00:00:00,23.1,71,15.0,3.71,6.72,267,274,7.7,0.6452
2020-12-29 21:00:00,25.0,63,14.1,3.62,7.18,156,164,7.5,0.4304
2020-12-30 18:00:00,34.0,90,31.4,5.97,10.07,256,257,12.5,0.917
2020-12-31 15:00:00,30.9,63,19.8,1.8,2.7,270,268,6.3,0.2351
2021-01-01 12:00:00,33.3,66,23.1,4.47,6.77,100,103,10.1,0.6363
2021-01-02 09:00:00,33.9,89,31.2,2.06,3.18,309,314,4.6,0.3655
2021-01-03 06:00:00,28.8,94,27.4,2.09,3.48,107,129,2.7,0.0158
2021-01-04 03:00:00,27.6,96,26.7,2.47,4.74,249,252,3.9,0.1714
2021-01-05 00:00:00,28.5,91,26.4,2.05,3.92,227,232,3.7,0.2212
2021-01-05 21:00:00,31.5,93,29.6,2.47,4.66,291,301,4.5,0.2037
2021-01-06 18:00:00,31.4,95,30.3,2.24,5.22,350,356,5.3,0.2651
2021-01-07 15:00:00,30.4,77,24.0,4.12,6.28,14,14,8.5,0.4725
2021-01-08 12:00:00,28.1,75,21.3,3.67,5.2,11,11,8.5,0.5743
2021-01-09 09:00:00,32.0,79,26.1,2.25,4.49,339,348,4.6,0.1102
2021-01-10 06:00:00,26.2,89,23.4,1.75,3.91,246,267,3.5,0.0132
2021-01-11 03:00:00,24.1,92,22.1,2.28,4.47,203,214,3.5,0.1958
2021-01-12 00:00:00,25.8,79,20.1,3.61,6.51,224,227,8.1,0.3521
2021-01-12 21:00:00,29.3,87,25.9,3.58,6.56,216,218,7.0,0.3104
2021-01-13 18:00:00,33.7,89,30.8,3.31,7.41,241,249,6.0,0.255
2021-01-14 15:00:00,41.1,76,34.1,2.94,4.9,125,129,7.4,0.3593
2021-01-15 12:00:00,36.2,91,33.9,4.99,8.46,123,125,10.2,0.9234
2021-01-16 09:00:00,30.3,89,27.6,2.02,3.11,237,237,5.0,0.0587
2021-01-17 06:00:00,32.0,96,30.9,2.72,4.88,276,285,4.2,0.2109
2021-01-18 03:00:00,28.6,90,26.2,1.77,3.19,317,328,3.4,0.0219
2021-01-19 00:00:00,26.8,81,21.9,4.39,7.71,258,260,9.2,0.2484
2021-01-19 21:00:00,23.1,70,14.8,3.52,5.98,285,291,6.6,0.3696
2021-01-20 18:00:00,23.7,61,12.2,5.68,9.84,206,207,10.4,0.5239
2021-01-21 15:00:00,36.6,62,25.0,5.8,9.7,270,271,13.2,0.9123
2021-01-22 12:00:00,21.8,51,6.6,5.82,8.51,299,300,12.2,0.7541
2021-01-23 09:00:00,20.3,57,7.6,4.0,5.77,302,304,9.0,0.3288
2021-01-24 06:00:00,19.6,73,12.5,2.1,5.52,177,185,4.8,0.5723
2021-01-25 03:00:00,19.9,98,19.4,1.8,3.63,267,278,2.8,0.0837
2021-01-26 00:00:00,28.7,77,22.5,4.75,8.37,60,61,9.4,0.746
2021-01-26 21:00:00,25.8,79,20.4,4.68,8.16,340,343,10.3,0.8537
2021-01-27 18:00:00,19.7,74,12.8,3.22,5.99,330,334,6.7,0.4431
2021-01-28 15:00:00,20.4,57,7.7,4.31,7.14,316,316,10.0,0.7695
2021-01-29 12:00:00,25.9,46,7.8,3.89,5.38,316,318,9.8,0.7985
2021-01-30 09:00:00,20.9,67,11.7,0.4,1.3,270,274,3.4,0.1557
2021-01-31 06:00:00,22.8,84,18.6,4.62,8.05,72,76,9.6,0.8272
2021-02-01 03:00:00,21.0,78,15.2,4.53,7.52,47,49,9.2,0.8825
2021-02-02 00:00:00,24.4,71,16.2,3.93,7.0,353,359,7.5,0.7698
2021-02-02 21:00:00,22.5,83,18.1,5.24,9.42,331,338,10.2,0.8921
2021-02-03 18:00:00,21.9,86,18.5,1.89,4.62,302,309,3.8,0.0695
2021-02-04 15:00:00,37.1,36,12.8,5.22,8.44,160,161,12.0,0.8905
2021-02-05 12:00:00,20.2,65,10.4,7.74,12.07,243,243,15.9,0.9732
2021-02-06 09:00:00,14.1,62,3.3,6.83,10.82,252,254,14.1,0.9159
2021-02-07 06:00:00,4.9,79,-0.1,3.77,7.3,259,269,8.8,0.8255
2021-02-08 03:00:00,0.0,79,-4.8,2.55,6.46,228,248,6.1,0.5739
2021-02-09 00:00:00,9.0,84,5.2,1.55,3.47,285,258,2.5,0.0265
2021-02-09 21:00:00,7.3,74,0.7,3.23,8.12,248,260,5.8,0.4226
2021-02-10 18:00:00,13.2,75,6.7,2.21,3.5,265,270,3.3,0.0584
2021-02-11 15:00:00,21.7,48,4.8,3.26,4.61,11,13,7.4,0.3484
2021-02-12 12:00:00,20.4,59,8.4,1.44,1.86,56,54,5.0,0.4411
2021-02-13 09:00:00,18.3,71,10.4,3.61,5.6,87,89,7.6,0.0827
2021-02-14 06:00:00,9.2,91,7.1,3.32,7.14,249,264,5.3,0.2006
2021-02-15 03:00:00,11.2,80,6.3,3.81,7.02,330,332,7.4,0.573
2021-02-16 00:00:00,15.5,79,10.2,5.16,9.15,36,40,10.6,0.9548
2021-02-16 21:00:00,4.7,78,-0.7,2.47,6.79,249,261,4.6,0.6081
2021-02-17 18:00:00,14.9,76,8.6,1.9,3.4,357,346,3.0,0.1301
2021-02-18 15:00:00,23.4,74,16.3,3.26,5.2,50,52,7.4,0.2022
2021-02-19 12:00:00,27.1,59,14.5,3.16,4.66,305,305,7.7,0.1472
2021-02-20 09:00:00,22.9,78,16.9,3.0,4.78,307,307,6.2,0.2915
2021-02-21 06:00:00,1.4,90,-0.8,2.65,6.0,191,204,4.1,0.4726
2021-02-22 03:00:00,31.7,90,29.0,6.22,10.82,175,177,12.5,0.9717
2021-02-23 00:00:00,30.9,82,26.0,6.22,11.03,225,226,12.5,0.7921
2021-02-23 21:00:00,31.3,89,28.5,2.33,6.18,239,256,4.2,0.756
2021-02-24 18:00:00,32.1,87,28.8,5.41,9.02,326,329,11.7,0.9394
2021-02-25 15:00:00,35.2,57,21.3,5.77,9.0,256,255,12.1,0.2384
2021-02-26 12:00:00,38.8,49,21.1,4.84,7.65,198,197,10.9,0.7833
2021-02-27 09:00:00,35.7,83,30.9,4.5,7.2,270,272,9.7,0.358
2021-02-28 06:00:00,31.3,95,30.0,3.83,8.1,110,119,7.0,0.5453
2021-06-01 12:00:00,72.3,41,47.4,4.2,5.7,269,269,10.0,0.2838
2021-06-02 10:00:00,74.8,34,44.7,3.36,4.49,150,148,8.1,0.2066
2021-06-03 08:00:00,67.2,73,58.2,1.43,1.84,258,257,4.6,0.0721
2021-06-04 06:00:00,67.7,62,54.2,2.85,5.3,252,259,5.7,0.2177
2021-06-05 04:00:00,71.4,48,50.6,5.98,11.26,249,252,12.0,0.9158
2021-06-06 02:00:00,70.8,63,57.6,4.1,8.5,223,229,7.9,0.8114
2021-06-07 00:00:00,73.5,67,62.0,3.98,8.27,208,212,7.6,0.385
2021-06-07 22:00:00,70.6,93,68.6,1.64,3.98,218,219,3.5,0.0989
2021-06-08 20:00:00,72.4,90,69.1,2.43,5.39,189,195,4.5,0.0322
2021-06-09 18:00:00,72.9,65,60.3,3.48,6.1,39,35,6.6,0.255
2021-06-10 16:00:00,82.4,46,59.8,3.35,4.75,107,112,8.2,0.1936
2021-06-11 14:00:00,82.7,52,63.1,2.91,4.03,86,83,9.1,0.1292
2021-06-12 12:00:00,81.4,50,60.9,2.61,3.24,58,56,6.8,0.0047
2021-06-13 10:00:00,75.8,45,53.2,3.81,5.2,337,337,9.1,0.2485
2021-06-14 08:00:00,68.1,59,53.4,3.74,5.19,326,326,8.9,0.1294
2021-06-15 06:00:00,60.0,70,50.0,3.79,5.77,348,351,7.8,0.4212
2021-06-16 04:00:00,50.7,85,46.5,2.64,5.91,25,34,5.1,0.1576
2021-06-17 02:00:00,51.1,68,41.1,2.61,4.4,212,201,4.3,0.0542
2021-06-18 00:00:00,70.1,41,45.6,4.17,9.0,210,210,8.0,0.6264
2021-06-18 22:00:00,68.9,63,55.5,3.32,8.01,277,279,6.7,0.4378
2021-06-19 20:00:00,59.7,90,56.7,2.06,3.33,104,123,4.6,0.0778
2021-06-20 18:00:00,68.3,72,59.1,2.84,4.85,80,82,6.2,0.031
2021-06-21 16:00:00,64.7,56,48.9,6.24,9.27,305,305,15.4,0.9064
2021-06-22 14:00:00,63.6,43,40.6,2.57,3.61,257,256,8.3,0.0782
2021-06-23 12:00:00,72.0,43,48.4,5.99,8.61,213,211,12.9,0.7386
2021-06-24 10:00:00,77.2,41,51.9,6.77,9.96,199,199,14.3,0.9235
2021-06-25 08:00:00,69.3,91,66.7,3.9,7.12,180,184,10.1,0.7564
2021-06-26 06:00:00,66.1,96,65.0,1.27,2.56,225,239,4.9,0.4363
2021-06-27 04:00:00,73.8,83,68.4,5.61,9.81,230,231,13.1,0.9149
2021-06-28 02:00:00,66.6,87,62.7,3.71,7.02,256,259,7.6,0.4164
2021-06-29 00:00:00,67.2,90,64.2,2.5,5.38,164,170,4.4,0.3394
2021-06-29 22:00:00,70.1,95,68.6,2.51,5.0,241,254,8.7,0.301
2021-06-30 20:00:00,68.1,93,66.0,2.41,4.16,132,145,5.0,0.0815
2021-07-01 18:00:00,60.6,75,52.8,4.67,7.22,10,10,10.5,0.8859
2021-07-02 16:00:00,68.7,47,47.9,4.9,7.16,17,15,11.8,0.5396
2021-07-03 14:00:00,79.9,52,60.7,3.1,4.18,285,287,9.0,0.0822
2021-07-04 12:00:00,86.1,46,62.8,0.92,1.14,311,308,4.2,0.0205
2021-07-05 10:00:00,83.9,63,69.9,4.83,7.02,243,244,10.6,0.7475
2021-07-06 08:00:00,75.8,81,69.4,3.03,4.22,262,265,6.9,0.1583
2021-07-07 06:00:00,64.6,94,62.8,1.7,2.69,50,48,4.3,0.029
2021-07-08 04:00:00,64.8,98,64.1,2.39,4.89,237,239,5.7,0.2552
2021-07-09 02:00:00,56.2,90,53.3,3.0,5.41,334,344,6.3,0.2289
2021-07-10 00:00:00,53.9,89,50.8,2.1,3.42,65,52,2.7,0.0302
2021-07-10 22:00:00,61.7,85,57.2,2.4,5.23,92,97,4.3,0.114
2021-07-11 20:00:00,62.7,85,58.0,3.0,6.24,30,35,5.6,0.1831
2021-07-12 18:00:00,69.5,80,63.0,1.84,2.79,103,105,5.8,0.0469
2021-07-13 16:00:00,75.5,80,68.8,3.61,5.46,222,221,10.4,0.2134
2021-07-14 14:00:00,84.0,44,60.0,2.77,3.75,229,228,6.6,0.1787
2021-07-15 12:00:00,78.4,71,68.3,6.67,10.21,220,221,14.0,0.8951
2021-07-16 10:00:00,70.8,63,57.5,3.29,4.55,70,71,7.9,0.0493
2021-07-17 08:00:00,69.3,69,58.7,3.67,5.28,61,61,8.2,0.3567
2021-07-18 06:00:00,66.9,83,61.6,2.83,5.62,315,321,5.4,0.4524
2021-07-19 04:00:00,64.7,89,61.5,2.2,5.11,321,337,3.9,0.0269
2021-07-20 02:00:00,69.7,95,68.3,2.38,5.16,292,306,5.0,0.1952
2021-07-21 00:00:00,59.2,86,54.9,2.8,5.46,360,8,5.3,0.3655
2021-07-21 22:00:00,57.4,78,50.6,1.92,4.11,321,342,3.8,0.2502
2021-07-22 20:00:00,63.3,79,56.6,1.93,3.98,159,168,3.3,0.3186
2021-07-23 18:00:00,73.5,72,63.7,3.06,5.46,191,188,7.2,0.2382
2021-07-24 16:00:00,79.7,73,70.4,5.39,9.34,220,222,10.8,0.2468
2021-07-25 14:00:00,84.7,38,56.4,4.56,6.57,296,296,10.3,0.3132
2021-07-26 12:00:00,85.2,35,54.2,5.33,7.67,300,301,11.5,0.1744
2021-07-27 10:00:00,77.0,62,63.0,4.57,6.47,299,302,10.7,0.5262
2021-07-28 08:00:00,71.3,79,64.3,2.04,2.75,79,80,5.5,0.1123
2021-07-29 06:00:00,69.2,97,68.2,2.12,3.72,262,276,22.5,0.6397
2021-07-30 04:00:00,60.5,76,52.9,3.61,6.36,5,8,8.0,0.0622
2021-07-31 02:00:00,51.9,97,51.0,2.28,3.33,218,213,3.7,0.0555
2021-08-01 00:00:00,61.9,97,61.2,1.84,4.24,299,304,4.3,0.3889
