Time,temperature_2m,relativehumidity_2m,dewpoint_2m,windspeed_10m,windspeed_100m,winddirection_10m,winddirection_100m,windgusts_10m,Power
2020-01-17 06:00:00,13.8,73,6.6,14.92,22.11,177,178,20.8,0.4541
2020-01-18 03:00:00,3.6,75,-2.6,14.99,19.95,309,310,22.0,0.4349
2020-01-19 00:00:00,-8.6,70,-15.9,10.39,15.5,315,317,15.7,0.4517
2020-01-19 21:00:00,-9.4,77,-14.6,4.55,6.91,320,338,6.4,0.1324
2020-01-20 18:00:00,0.6,74,-5.7,8.43,13.98,202,203,12.8,0.4775
2020-01-21 15:00:00,30.2,80,24.8,8.29,13.04,228,232,12.9,0.4615
2020-01-22 12:00:00,27.0,85,23.1,3.36,4.32,293,318,5.3,0.1027
2020-01-23 09:00:00,18.1,93,16.4,6.79,9.34,14,16,10.6,0.0534
2020-01-24 06:00:00,18.8,93,17.2,3.23,4.81,338,348,4.9,0.0363
2020-01-25 03:00:00,17.8,91,15.5,3.58,5.55,207,208,5.2,0.0385
2020-01-26 00:00:00,24.7,86,21.1,5.97,9.11,261,273,8.1,0.1493
2020-01-26 21:00:00,19.4,92,17.4,6.25,8.06,7,7,9.6,0.0752
2020-01-27 18:00:00,20.1,86,16.5,0.0,1.3,180,270,2.4,0.0617
2020-01-28 15:00:00,23.4,94,21.8,4.33,5.8,173,180,6.6,0.0481
2020-01-29 12:00:00,24.6,98,24.1,2.94,3.35,260,260,4.9,0.0346
2020-01-30 09:00:00,26.4,99,26.1,3.29,4.57,160,170,4.8,0.021
2020-01-31 06:00:00,21.2,93,19.5,3.09,4.11,335,334,5.0,0.0074
2020-02-01 03:00:00,25.7,77,19.4,6.14,10.01,282,292,10.4,0.2656
2020-02-02 00:00:00,43.4,55,28.3,13.1,19.89,282,285,18.6,0.5378
2020-02-02 21:00:00,26.7,69,17.8,7.29,11.42,318,320,10.4,0.3225
2020-02-03 18:00:00,14.3,85,10.6,5.4,8.3,358,360,8.3,0.1672
2020-02-04 15:00:00,18.5,76,12.3,4.92,6.17,204,205,7.3,0.0715
2020-02-05 12:00:00,20.2,78,14.5,9.31,14.46,219,221,14.5,0.6588
2020-02-06 09:00:00,20.0,87,16.9,3.01,4.54,356,8,4.3,0.0921
2020-02-07 06:00:00,-4.6,78,-9.8,7.06,10.62,348,351,9.2,0.2986
2020-02-08 03:00:00,8.3,76,2.4,6.69,10.43,248,258,10.3,0.2138
2020-02-09 00:00:00,16.9,93,15.3,3.53,5.83,25,39,5.4,0.1903
2020-02-09 21:00:00,21.5,83,17.0,8.81,14.04,231,232,12.5,0.2247
2020-02-10 18:00:00,21.7,83,17.5,7.57,10.75,313,316,11.4,0.5651
2020-02-11 15:00:00,27.0,78,21.1,9.12,13.6,226,229,13.1,0.5069
2020-02-12 12:00:00,-8.0,73,-14.5,12.31,15.31,358,358,19.1,0.5856
2020-02-13 09:00:00,-14.3,72,-20.7,5.37,8.96,299,309,7.7,0.0752
2020-02-14 06:00:00,0.4,77,-5.1,9.77,16.14,187,190,13.7,0.5277
2020-02-15 03:00:00,26.9,87,23.5,9.71,14.46,298,302,14.0,0.483
2020-02-16 00:00:00,13.6,85,10.0,2.92,4.24,59,56,3.8,0.1396
2020-02-16 21:00:00,16.7,90,14.2,4.9,8.1,160,164,7.8,0.2147
2020-02-17 18:00:00,21.8,84,17.8,5.73,9.3,282,289,7.0,0.1802
2020-02-18 15:00:00,1.8,69,-6.2,7.46,9.13,325,325,11.7,0.3225
2020-02-19 12:00:00,-2.3,64,-11.4,4.96,6.2,304,308,7.8,0.0844
2020-02-20 09:00:00,2.1,78,-3.3,9.3,14.75,245,247,13.3,0.4682
2020-02-21 06:00:00,19.1,65,9.1,8.93,14.62,254,263,14.2,0.7034
2020-02-22 03:00:00,28.0,56,14.2,8.15,13.79,241,240,11.5,0.5932
2020-02-23 00:00:00,33.4,64,22.6,9.01,15.01,267,272,12.9,0.4143
2020-02-23 21:00:00,23.3,75,16.4,3.67,5.67,299,319,5.2,0.2274
2020-02-24 18:00:00,27.2,92,25.2,4.07,6.31,25,29,5.9,0.2872
2020-02-25 15:00:00,21.7,78,15.9,6.04,7.45,348,348,10.0,0.2408
2020-02-26 12:00:00,17.0,81,12.1,2.24,2.45,280,282,4.4,0.0361
2020-02-27 09:00:00,9.0,90,6.6,2.94,4.32,190,193,4.7,0.0463
2020-02-28 06:00:00,18.2,98,17.8,1.82,2.1,99,90,1.5,0.027
2020-02-29 03:00:00,29.1,79,23.5,7.02,11.81,221,225,10.4,0.5459
2020-06-01 20:00:00,71.2,64,58.4,3.01,4.51,354,4,3.5,0.0186
2020-06-02 18:00:00,75.4,44,52.2,4.02,6.66,297,296,10.8,0.006
2020-06-03 16:00:00,78.6,38,51.1,5.36,7.5,233,233,9.4,0.0131
2020-06-04 14:00:00,74.6,41,49.2,3.04,3.81,153,157,7.7,0.1077
2020-06-05 12:00:00,71.4,34,41.8,1.14,1.39,38,30,5.6,0.1025
2020-06-06 10:00:00,67.4,44,44.8,8.93,12.95,112,113,15.6,0.2871
2020-06-07 08:00:00,77.4,70,66.9,4.7,6.7,178,179,8.3,0.126
2020-06-08 06:00:00,63.6,92,61.3,2.53,5.41,18,25,4.9,0.0153
2020-06-09 04:00:00,60.7,66,49.4,6.79,10.77,346,347,11.7,0.216
2020-06-10 02:00:00,53.6,75,45.9,6.65,11.32,314,317,12.2,0.1149
2020-06-11 00:00:00,54.8,59,40.9,4.03,8.02,256,266,6.5,0.0992
2020-06-11 22:00:00,59.0,69,49.0,2.73,3.83,278,319,3.5,0.053
2020-06-12 20:00:00,65.1,63,52.3,5.08,8.88,80,82,9.0,0.1615
2020-06-13 18:00:00,74.9,58,59.4,7.25,11.37,118,119,14.6,0.2132
2020-06-14 16:00:00,82.8,51,63.1,10.13,14.7,145,146,19.0,0.243
2020-06-15 14:00:00,81.2,54,63.1,4.01,5.01,356,357,9.4,0.0505
2020-06-16 12:00:00,82.2,50,61.9,10.12,14.44,163,164,18.0,0.2042
2020-06-17 10:00:00,79.5,57,62.8,8.49,11.92,168,169,15.3,0.2326
2020-06-18 08:00:00,59.5,74,51.2,4.62,6.42,288,288,10.0,0.065
2020-06-19 06:00:00,51.5,80,45.7,2.6,4.44,270,278,6.2,0.017
2020-06-20 04:00:00,60.8,72,51.6,4.34,8.38,209,213,8.7,0.1516
2020-06-21 02:00:00,56.9,92,54.6,1.79,2.1,297,273,3.0,0.0603
2020-06-22 00:00:00,57.0,85,52.5,2.95,5.19,24,34,4.2,0.087
2020-06-22 22:00:00,59.4,74,50.9,2.89,6.17,346,352,6.1,0.0861
2020-06-23 20:00:00,68.9,55,51.9,0.76,1.06,113,41,1.9,0.0514
2020-06-24 18:00:00,77.5,45,54.6,2.62,3.61,130,132,4.7,0.2475
2020-06-25 16:00:00,71.9,78,64.6,2.01,2.7,276,272,10.4,0.2725
2020-06-26 14:00:00,79.3,41,53.3,4.04,5.17,318,317,8.5,0.0671
2020-06-27 12:00:00,81.2,51,61.3,6.14,8.03,173,175,11.6,0.0986
2020-06-28 10:00:00,78.8,67,67.1,7.22,9.7,137,138,13.0,0.2391
2020-06-29 08:00:00,73.9,78,66.6,5.03,6.89,139,140,9.3,0.1025
2020-06-30 06:00:00,70.1,98,69.4,6.41,9.48,93,97,6.8,0.0698
2020-07-01 04:00:00,60.7,88,57.1,4.0,8.01,257,261,8.7,0.0366
2020-07-02 02:00:00,68.0,67,56.8,5.35,10.47,172,173,9.1,0.2403
2020-07-03 00:00:00,74.6,75,66.2,3.53,7.13,155,158,8.3,0.1105
2020-07-03 22:00:00,73.9,70,63.4,2.52,5.93,187,174,3.8,0.055
2020-07-04 20:00:00,70.3,91,67.6,4.54,7.3,104,113,9.4,0.2097
2020-07-05 18:00:00,77.1,74,68.0,3.01,3.83,285,277,5.5,0.0834
2020-07-06 16:00:00,77.8,59,62.4,1.12,1.33,350,347,4.8,0.03
2020-07-07 14:00:00,80.7,55,62.9,5.38,7.08,108,109,10.3,0.1208
2020-07-08 12:00:00,78.4,65,65.7,5.06,6.54,330,331,10.3,0.0877
2020-07-09 10:00:00,72.4,50,52.5,6.68,9.01,279,279,12.1,0.1399
2020-07-10 08:00:00,67.0,71,57.1,1.14,1.35,52,48,3.6,0.0254
2020-07-11 06:00:00,63.1,77,55.8,5.6,9.33,311,314,8.2,0.1601
2020-07-12 04:00:00,60.4,88,57.0,0.8,0.36,270,56,1.5,0.0383
2020-07-13 02:00:00,67.4,75,59.3,6.43,11.18,165,167,11.4,0.0632
2020-07-14 00:00:00,67.5,49,47.6,5.45,9.41,313,314,9.9,0.0988
2020-07-14 22:00:00,64.4,52,46.3,3.96,8.56,225,226,6.5,0.1694
2020-07-15 20:00:00,70.6,66,58.6,2.06,2.65,331,349,2.6,0.2103
2020-07-16 18:00:00,79.1,46,56.6,2.58,4.36,306,307,6.5,0.0954
2020-07-17 16:00:00,85.9,58,69.4,8.41,11.87,162,164,15.6,0.3082
2020-07-18 14:00:00,76.6,54,59.0,5.1,6.66,334,334,11.3,0.2583
2020-07-19 12:00:00,72.5,52,53.8,6.97,9.32,309,308,13.6,0.1278
2020-07-20 10:00:00,71.6,61,57.4,2.9,3.51,92,93,6.5,0.0056
2020-07-21 08:00:00,62.8,79,56.3,3.1,4.0,360,1,6.5,0.0388
2020-07-22 06:00:00,56.9,97,56.0,3.61,5.76,109,110,4.5,0.0368
2020-07-23 04:00:00,64.0,82,58.2,5.51,9.89,151,156,9.7,0.2488
2020-07-24 02:00:00,77.0,77,69.3,8.3,13.61,180,182,14.3,0.3708
2020-07-25 00:00:00,73.1,92,70.7,3.79,7.47,192,200,7.1,0.0928
2020-07-25 22:00:00,71.1,95,69.5,2.79,5.25,15,31,11.8,0.3069
2020-07-26 20:00:00,70.2,63,56.8,3.12,7.1,320,325,5.2,0.0791
2020-07-27 18:00:00,77.7,56,60.9,3.11,4.85,33,32,6.0,0.0665
2020-07-28 16:00:00,77.7,45,54.9,1.7,2.1,28,25,5.1,0.0252
2020-07-29 14:00:00,77.5,50,57.2,3.01,3.7,86,88,7.0,0.0144
2020-07-30 12:00:00,75.4,54,57.8,1.52,1.79,113,117,5.1,0.5333
2020-07-31 10:00:00,78.9,54,61.1,4.6,6.08,226,225,8.8,0.364
2020-08-01 08:00:00,65.3,64,52.8,5.6,7.8,358,359,10.2,0.3157
2020-08-02 06:00:00,57.4,87,53.5,3.81,7.16,5,12,5.1,0.1355
2020-08-03 04:00:00,60.0,68,49.3,0.58,1.28,31,141,1.6,0.0014
2020-08-04 02:00:00,56.8,74,48.6,2.64,6.53,143,140,5.5,0.0695
2020-08-05 00:00:00,61.7,85,57.3,3.1,6.33,182,185,5.9,0.0584
2020-08-05 22:00:00,62.4,89,59.3,1.84,4.46,135,134,2.8,0.0
2020-08-06 20:00:00,70.2,69,59.6,3.86,7.55,121,125,7.5,0.0597
2020-08-07 18:00:00,81.4,66,68.8,4.52,7.58,155,157,4.5,0.1317
2020-08-08 16:00:00,77.4,49,56.8,3.22,4.12,60,61,6.6,0.0258
2020-08-09 14:00:00,72.0,84,66.7,4.47,6.16,310,312,7.8,0.1433
2020-08-10 12:00:00,73.0,36,44.6,4.31,5.61,274,274,8.6,0.1335
2020-08-11 10:00:00,72.0,63,58.5,2.28,2.77,128,131,5.5,0.0954
2020-08-12 08:00:00,66.9,83,61.4,2.56,3.52,159,165,5.8,0.0261
2020-08-13 06:00:00,67.6,87,63.7,5.53,10.11,174,178,9.6,0.2546
2020-08-14 04:00:00,67.9,95,66.5,3.36,6.09,53,67,7.5,0.1036
2020-08-15 02:00:00,61.3,75,53.2,5.15,10.11,241,243,8.7,0.3393
2020-08-16 00:00:00,65.6,61,51.7,2.04,2.39,169,123,2.5,0.0759
2020-08-16 22:00:00,62.2,80,56.1,2.3,4.34,360,26,3.5,0.077
2020-08-17 20:00:00,68.8,77,61.4,2.33,5.28,121,119,3.7,0.075
2020-08-18 18:00:00,80.1,56,62.8,3.6,7.0,180,182,7.1,0.1583
2020-08-19 16:00:00,87.4,47,64.9,0.76,0.92,293,283,4.0,0.0
2020-08-20 14:00:00,82.4,62,67.9,2.88,3.58,124,126,7.9,0.0973
2020-08-21 12:00:00,78.6,76,70.5,1.35,1.63,318,317,4.3,0.0
2020-08-22 10:00:00,79.9,65,67.1,2.19,2.77,336,334,5.7,0.0424
2020-08-23 08:00:00,74.4,78,67.0,1.34,2.87,207,209,3.8,0.0345
2020-08-24 06:00:00,63.3,84,58.3,3.4,6.58,62,62,8.0,0.0232
2020-08-25 04:00:00,65.2,95,63.9,2.9,6.28,90,104,4.9,0.0342
2020-08-26 02:00:00,73.9,86,69.4,1.42,1.3,39,113,1.3,0.0093
2020-08-27 00:00:00,69.4,75,61.0,1.71,2.81,111,94,3.0,0.0233
2020-08-27 22:00:00,66.5,96,65.2,1.9,4.22,90,112,2.9,0.0074
2020-08-28 20:00:00,61.9,63,49.0,2.77,6.77,334,341,6.0,0.3915
2020-08-29 18:00:00,69.9,58,54.4,3.72,6.26,149,153,5.6,0.0557
2020-08-30 16:00:00,67.2,83,62.0,5.66,8.72,318,319,11.2,0.6273
2020-08-31 14:00:00,67.8,34,38.8,6.16,8.54,283,284,12.3,0.2604
2020-12-01 00:00:00,28.8,60,16.5,4.88,9.58,203,205,8.8,0.1781
2020-12-01 21:00:00,31.0,83,26.5,5.55,10.11,332,335,9.5,0.3065
2020-12-02 18:00:00,30.1,70,21.4,4.85,9.04,284,288,9.2,0.4088
2020-12-03 15:00:00,42.2,39,19.1,6.04,9.63,282,285,10.9,0.4972
2020-12-04 12:00:00,40.9,50,23.6,5.39,7.49,301,301,9.9,0.1032
2020-12-05 09:00:00,33.5,73,25.8,6.5,11.65,293,300,11.0,0.3758
2020-12-06 06:00:00,31.7,81,26.7,3.82,6.94,276,295,7.0,0.0912
2020-12-07 03:00:00,34.2,62,22.6,6.26,11.57,283,288,10.5,0.2195
2020-12-08 00:00:00,38.9,53,23.3,5.5,10.58,272,277,9.5,0.2659
2020-12-08 21:00:00,46.7,40,23.7,5.99,11.28,296,299,10.8,0.375
2020-12-09 18:00:00,39.9,64,28.7,4.6,9.5,179,179,7.2,0.1291
2020-12-10 15:00:00,36.0,67,26.1,5.23,7.47,334,334,10.5,0.212
2020-12-11 12:00:00,27.5,72,19.6,2.6,3.23,74,74,6.3,0.0
2020-12-12 09:00:00,20.2,81,15.4,3.28,4.2,38,38,6.2,0.0
2020-12-13 06:00:00,21.4,74,14.4,5.2,7.3,271,272,9.7,0.0057
2020-12-14 03:00:00,5.1,72,-1.9,3.36,5.27,323,327,6.8,0.0136
2020-12-15 00:00:00,12.8,68,4.4,3.93,6.91,173,178,6.9,0.0004
2020-12-15 21:00:00,18.3,88,15.3,4.43,8.11,208,210,7.4,0.1313
2020-12-16 18:00:00,30.4,77,24.1,4.34,8.82,296,305,6.7,0.1125
2020-12-17 15:00:00,35.7,59,22.7,3.77,5.68,158,166,7.4,0.1587
2020-12-18 12:00:00,28.6,73,21.0,8.3,11.68,324,324,15.0,0.5294
2020-12-19 09:00:00,19.1,63,8.4,6.02,10.82,212,216,10.1,0.29
2020-12-20 06:00:00,26.3,81,21.2,4.63,9.02,276,285,9.0,0.0121
2020-12-21 03:00:00,36.2,45,16.9,11.16,17.55,293,294,19.4,0.0539
2020-12-22 00:00:00,30.4,60,18.1,4.42,8.98,185,188,7.3,0.2798
2020-12-22 21:00:00,32.3,81,27.0,4.46,9.07,314,326,7.1,0.0419
2020-12-23 18:00:00,2.0,68,-6.2,9.13,13.55,328,329,15.2,0.4732
2020-12-24 15:00:00,13.5,43,-5.0,1.8,2.25,304,302,5.9,0.0
2020-12-25 12:00:00,35.2,52,19.2,6.11,8.99,302,305,11.0,0.4911
2020-12-26 09:00:00,18.5,95,17.3,2.21,4.3,85,91,3.7,0.0041
2020-12-27 06:00:00,18.9,88,15.9,5.06,7.08,18,19,8.3,0.0
2020-12-28 03:00:00,14.8,81,10.1,5.1,9.22,268,274,8.7,0.1235
2020-12-29 00:00:00,13.6,83,9.5,5.38,10.16,198,201,9.2,0.1266
2020-12-29 21:00:00,24.0,85,20.1,7.64,11.81,315,316,13.2,0.2035
2020-12-30 18:00:00,14.3,84,10.3,2.48,6.06,223,232,4.7,0.0934
2020-12-31 15:00:00,33.7,47,15.6,4.57,7.26,203,210,7.7,0.1879
2021-01-01 12:00:00,27.7,94,26.2,2.73,3.79,278,282,5.8,0.0126
2021-01-02 09:00:00,28.9,68,19.6,5.46,10.53,208,210,9.0,0.2604
2021-01-03 06:00:00,28.9,85,25.0,4.03,8.0,256,269,8.0,0.1414
2021-01-04 03:00:00,36.6,78,30.5,8.5,13.87,295,297,14.6,0.1546
2021-01-05 00:00:00,26.9,71,18.9,3.28,6.3,258,269,5.8,0.0909
2021-01-05 21:00:00,29.2,87,25.9,3.92,6.84,84,96,6.8,0.0437
2021-01-06 18:00:00,29.7,99,29.5,2.31,4.72,95,111,3.2,0.0016
2021-01-07 15:00:00,32.7,92,30.7,3.61,4.93,161,162,7.5,0.043
2021-01-08 12:00:00,32.8,87,29.3,1.9,2.4,162,163,4.2,0.0
2021-01-09 09:00:00,29.8,94,28.4,1.73,2.42,10,7,3.3,0.0
2021-01-10 06:00:00,23.6,91,21.3,3.5,7.43,270,275,7.1,0.2692
2021-01-11 03:00:00,30.4,76,23.6,5.77,10.67,256,260,10.6,0.275
2021-01-12 00:00:00,30.1,67,20.3,4.22,8.53,256,265,6.9,0.259
2021-01-12 21:00:00,35.9,63,24.4,3.75,7.7,261,271,6.8,0.2018
2021-01-13 18:00:00,41.1,75,33.7,7.05,12.95,252,257,10.4,0.3058
2021-01-14 15:00:00,31.9,58,18.8,14.06,20.72,323,323,25.2,0.376
2021-01-15 12:00:00,25.6,68,16.6,9.81,14.09,343,345,18.5,0.4627
2021-01-16 09:00:00,20.1,77,14.0,3.75,5.17,316,319,6.7,0.0424
2021-01-17 06:00:00,25.6,84,21.4,6.56,11.26,308,312,11.6,0.2859
2021-01-18 03:00:00,23.6,68,14.5,0.71,1.39,315,330,1.4,0.0032
2021-01-19 00:00:00,23.4,80,18.1,4.96,8.05,236,242,8.4,0.2052
2021-01-19 21:00:00,16.0,72,8.5,6.06,10.76,218,222,10.1,0.1246
2021-01-20 18:00:00,33.6,47,15.6,9.4,15.3,294,296,17.3,0.0
2021-01-21 15:00:00,20.2,61,8.9,5.98,8.32,339,340,10.9,0.1843
2021-01-22 12:00:00,21.7,49,5.6,4.32,5.51,265,266,9.2,0.1397
2021-01-23 09:00:00,21.4,87,18.2,4.49,7.67,192,195,7.4,0.1099
2021-01-24 06:00:00,6.7,60,-4.2,2.86,5.1,335,334,3.9,0.0035
2021-01-25 03:00:00,10.8,62,0.1,4.32,6.28,95,99,8.0,0.0801
2021-01-26 00:00:00,7.7,67,-0.9,3.7,4.9,38,39,7.1,0.036
2021-01-26 21:00:00,4.0,62,-6.1,2.92,3.89,59,61,6.1,0.0
2021-01-27 18:00:00,10.8,73,3.7,4.46,7.54,106,112,7.6,0.1259
2021-01-28 15:00:00,24.5,55,10.8,3.26,4.1,133,135,7.1,0.0
2021-01-29 12:00:00,22.2,84,18.1,6.01,8.2,134,135,11.4,0.0759
2021-01-30 09:00:00,21.4,93,19.6,2.97,4.03,42,44,5.8,0.0
2021-01-31 06:00:00,20.6,84,16.5,3.44,6.0,306,307,6.4,0.0
2021-02-01 03:00:00,15.3,89,12.7,2.28,4.88,218,215,3.7,0.0
2021-02-02 00:00:00,20.6,87,17.4,4.64,9.15,173,174,7.9,0.0
2021-02-02 21:00:00,22.9,94,21.4,5.14,8.12,173,176,9.9,0.0
2021-02-03 18:00:00,27.0,82,22.1,7.5,11.18,313,314,10.9,0.0
2021-02-04 15:00:00,14.8,48,-1.6,8.22,11.18,302,302,15.1,0.0898
2021-02-05 12:00:00,8.1,53,-5.4,6.69,8.91,305,305,12.7,0.0276
2021-02-06 09:00:00,-12.8,56,-24.2,7.48,10.46,308,308,13.2,0.3538
2021-02-07 06:00:00,-14.9,59,-25.0,2.25,3.23,339,338,4.6,0.0
2021-02-08 03:00:00,-11.5,70,-18.5,1.8,3.9,273,293,3.0,0.0
2021-02-09 00:00:00,-2.9,48,-17.9,5.92,9.68,282,284,10.2,0.2146
2021-02-09 21:00:00,-2.7,53,-15.5,3.6,7.06,270,277,6.0,0.2609
2021-02-10 18:00:00,-4.7,57,-16.0,2.34,4.55,320,320,6.9,0.0468
2021-02-11 15:00:00,-4.8,37,-24.7,4.27,5.52,303,302,9.2,0.0795
2021-02-12 12:00:00,-6.8,33,-28.4,4.57,5.79,260,260,9.8,0.0801
2021-02-13 09:00:00,-15.6,56,-26.6,4.17,5.73,314,314,7.9,0.0252
2021-02-14 06:00:00,-22.2,63,-30.7,2.75,6.01,303,316,5.4,0.0
2021-02-15 03:00:00,-11.9,50,-25.5,2.77,5.48,229,232,4.4,0.0155
2021-02-16 00:00:00,-8.9,61,-18.6,3.91,7.24,148,154,7.1,0.0918
2021-02-16 21:00:00,-2.5,49,-16.9,3.2,5.41,141,146,6.0,0.0845
2021-02-17 18:00:00,4.3,61,-6.2,1.58,1.7,18,3,2.8,0.0063
2021-02-18 15:00:00,15.8,48,-0.3,5.07,6.59,292,292,10.1,0.0896
2021-02-19 12:00:00,21.1,46,3.5,1.75,2.21,246,252,5.4,0.0041
2021-02-20 09:00:00,18.7,71,10.9,5.2,8.96,210,215,8.8,0.2701
2021-02-21 06:00:00,21.3,88,18.4,4.18,7.75,253,259,7.5,0.1807
2021-02-22 03:00:00,33.4,58,20.4,7.84,13.17,253,256,13.2,0.4526
2021-02-23 00:00:00,32.8,69,23.6,5.73,10.9,276,281,9.9,0.1646
2021-02-23 21:00:00,29.7,97,28.9,7.74,12.23,6,8,13.0,0.1474
2021-02-24 18:00:00,31.0,63,20.0,3.83,7.38,319,319,9.8,0.2032
2021-02-25 15:00:00,41.3,23,6.4,7.51,10.26,222,223,13.8,0.3864
2021-02-26 12:00:00,44.7,29,14.4,6.5,8.73,256,257,12.2,0.0269
2021-02-27 09:00:00,21.2,89,18.5,3.47,4.36,57,58,7.0,0.0031
2021-02-28 06:00:00,10.5,69,2.5,5.02,8.15,329,331,7.8,0.0
2021-06-01 12:00:00,68.4,44,45.9,4.2,5.71,168,169,8.8,0.4012
2021-06-02 10:00:00,76.9,36,47.7,3.69,4.79,257,259,7.6,0.0
2021-06-03 08:00:00,72.9,47,51.4,4.67,7.82,260,266,8.3,0.0
2021-06-04 06:00:00,68.6,54,51.1,5.24,10.32,246,248,8.4,0.0
2021-06-05 04:00:00,67.4,66,55.6,2.0,1.82,307,9,2.5,0.0
2021-06-06 02:00:00,79.2,43,54.8,8.54,14.19,185,186,14.6,0.0
2021-06-07 00:00:00,60.1,48,40.6,2.83,3.42,328,353,3.7,0.0
2021-06-07 22:00:00,70.8,77,63.2,2.88,7.05,160,148,6.8,0.0
2021-06-08 20:00:00,71.0,73,62.0,4.06,4.75,350,345,16.6,0.0
2021-06-09 18:00:00,86.7,48,64.8,2.66,4.31,200,202,7.2,0.0
2021-06-10 16:00:00,87.6,47,64.8,5.65,7.79,193,193,11.7,0.0
2021-06-11 14:00:00,72.7,41,47.9,10.33,14.04,274,274,18.7,0.0
2021-06-12 12:00:00,76.6,29,42.2,3.14,3.95,261,261,7.4,0.0
2021-06-13 10:00:00,75.6,42,50.8,6.71,8.98,343,343,12.5,0.3221
2021-06-14 08:00:00,67.3,51,48.7,2.42,3.35,60,63,5.4,0.0431
2021-06-15 06:00:00,58.8,68,48.4,1.14,3.71,75,104,3.5,0.14
2021-06-16 04:00:00,67.0,54,49.8,5.59,10.22,153,157,10.2,0.5184
2021-06-17 02:00:00,65.7,53,48.3,4.92,9.36,347,350,8.3,0.2106
2021-06-18 00:00:00,66.3,56,50.4,2.48,5.19,310,326,3.5,0.0398
2021-06-18 22:00:00,63.1,49,43.8,2.75,6.2,341,350,6.7,0.3366
2021-06-19 20:00:00,73.1,45,50.6,2.66,5.63,160,163,4.5,0.0768
2021-06-20 18:00:00,62.7,64,50.3,7.21,10.1,343,344,14.8,0.4817
2021-06-21 16:00:00,63.3,36,35.7,6.02,7.94,312,311,11.4,0.224
2021-06-22 14:00:00,74.5,36,45.6,2.64,3.33,209,213,6.9,0.0446
2021-06-23 12:00:00,84.7,37,55.9,6.23,8.16,210,211,12.5,0.5573
2021-06-24 10:00:00,74.0,44,50.8,1.82,2.24,351,350,5.9,0.0516
2021-06-25 08:00:00,68.7,57,53.1,1.84,2.6,77,90,4.2,0.0405
2021-06-26 06:00:00,58.9,96,57.8,3.54,5.82,8,12,5.5,0.0134
2021-06-27 04:00:00,61.0,90,58.1,3.1,5.82,291,299,5.1,0.0789
2021-06-28 02:00:00,60.4,90,57.5,2.51,5.26,23,21,5.0,0.1219
2021-06-29 00:00:00,60.4,84,55.4,2.04,4.14,349,20,3.0,0.0428
2021-06-29 22:00:00,66.1,58,50.7,2.11,6.21,95,87,4.3,0.0222
2021-06-30 20:00:00,74.8,56,57.8,2.86,6.07,78,81,5.4,0.0442
2021-07-01 18:00:00,83.6,39,56.1,2.78,3.72,120,121,5.7,0.0335
2021-07-02 16:00:00,88.3,29,51.6,4.69,6.18,191,189,9.2,0.2034
2021-07-03 14:00:00,90.8,34,58.9,7.61,10.31,182,183,14.6,0.553
2021-07-04 12:00:00,85.4,47,62.9,6.23,8.14,318,317,12.1,0.4542
2021-07-05 10:00:00,79.1,50,59.1,2.16,2.72,124,126,5.6,0.027
2021-07-06 08:00:00,59.9,90,56.8,5.5,7.65,27,27,10.0,0.2427
2021-07-07 06:00:00,53.7,83,48.7,2.52,3.61,353,355,3.7,0.0052
2021-07-08 04:00:00,58.0,89,54.7,2.38,5.71,165,169,4.0,0.1301
2021-07-09 02:00:00,61.3,85,56.9,3.77,6.94,122,126,6.3,0.1279
2021-07-10 00:00:00,62.1,97,61.1,1.87,4.01,344,4,3.1,0.1634
2021-07-10 22:00:00,65.3,69,54.9,3.22,4.27,64,69,4.1,0.035
2021-07-11 20:00:00,71.0,62,57.3,3.3,6.92,166,169,6.3,0.2444
2021-07-12 18:00:00,80.3,51,60.4,4.61,6.94,347,348,8.2,0.0787
2021-07-13 16:00:00,79.0,41,53.1,2.4,2.94,17,18,6.0,0.0151
2021-07-14 14:00:00,76.0,48,55.1,2.64,3.36,37,37,7.2,0.0394
2021-07-15 12:00:00,79.3,40,52.7,3.85,4.84,171,173,8.3,0.0531
2021-07-16 10:00:00,75.4,59,59.9,6.11,8.13,165,166,11.8,0.2705
2021-07-17 08:00:00,70.0,73,61.0,4.02,5.39,145,149,8.0,0.2256
2021-07-18 06:00:00,67.6,93,65.5,4.3,7.8,179,181,6.2,0.2074
2021-07-19 04:00:00,69.2,86,64.8,4.27,8.22,196,198,7.5,0.3564
2021-07-20 02:00:00,71.0,79,64.3,3.89,7.98,198,195,6.5,0.1232
2021-07-21 00:00:00,73.1,60,58.3,5.47,9.56,162,164,10.5,0.1759
2021-07-21 22:00:00,77.8,57,61.5,5.63,10.02,163,166,10.3,0.335
2021-07-22 20:00:00,83.3,69,72.1,1.75,3.36,24,37,2.5,0.0703
2021-07-23 18:00:00,88.8,54,70.1,2.36,4.53,306,313,6.2,0.027
2021-07-24 16:00:00,84.7,24,43.8,6.01,8.14,317,317,11.2,0.2789
2021-07-25 14:00:00,87.0,43,62.0,4.0,5.22,183,184,8.5,0.0571
2021-07-26 12:00:00,84.8,52,65.3,4.75,6.14,195,196,10.7,0.1353
2021-07-27 10:00:00,79.2,61,64.4,3.73,4.78,70,70,7.9,0.1213
2021-07-28 08:00:00,82.9,51,62.7,5.52,9.54,265,265,10.1,0.5104
